genre,parent
http://www.wikidata.org/entity/Q17053898,http://www.wikidata.org/entity/Q3868595
http://www.wikidata.org/entity/Q17055458,http://www.wikidata.org/entity/Q9794
http://www.wikidata.org/entity/Q17055458,http://www.wikidata.org/entity/Q6942216
http://www.wikidata.org/entity/Q17058526,http://www.wikidata.org/entity/Q277393
http://www.wikidata.org/entity/Q17058526,http://www.wikidata.org/entity/Q28146601
http://www.wikidata.org/entity/Q17060288,http://www.wikidata.org/entity/Q277393
http://www.wikidata.org/entity/Q17065399,http://www.wikidata.org/entity/Q867306
http://www.wikidata.org/entity/Q17065399,http://www.wikidata.org/entity/Q106581470
http://www.wikidata.org/entity/Q17069284,http://www.wikidata.org/entity/Q6942329
http://www.wikidata.org/entity/Q17070226,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q17070226,http://www.wikidata.org/entity/Q3328596
http://www.wikidata.org/entity/Q17070464,http://www.wikidata.org/entity/Q257533
http://www.wikidata.org/entity/Q17070464,http://www.wikidata.org/entity/Q493169
http://www.wikidata.org/entity/Q17070502,http://www.wikidata.org/entity/Q531426
http://www.wikidata.org/entity/Q17073966,http://www.wikidata.org/entity/Q531426
http://www.wikidata.org/entity/Q17073966,http://www.wikidata.org/entity/Q6022257
http://www.wikidata.org/entity/Q17075815,http://www.wikidata.org/entity/Q18846
http://www.wikidata.org/entity/Q17077948,http://www.wikidata.org/entity/Q3710513
http://www.wikidata.org/entity/Q17079948,http://www.wikidata.org/entity/Q282131
http://www.wikidata.org/entity/Q17080863,http://www.wikidata.org/entity/Q727781
http://www.wikidata.org/entity/Q17080863,http://www.wikidata.org/entity/Q5060331
http://www.wikidata.org/entity/Q17086313,http://www.wikidata.org/entity/Q49451
http://www.wikidata.org/entity/Q17086313,http://www.wikidata.org/entity/Q3437861
http://www.wikidata.org/entity/Q17088735,http://www.wikidata.org/entity/Q6942267
http://www.wikidata.org/entity/Q17091278,http://www.wikidata.org/entity/Q852210
http://www.wikidata.org/entity/Q17091278,http://www.wikidata.org/entity/Q3328681
http://www.wikidata.org/entity/Q17091278,http://www.wikidata.org/entity/Q117000933
http://www.wikidata.org/entity/Q17098563,http://www.wikidata.org/entity/Q932477
http://www.wikidata.org/entity/Q17098563,http://www.wikidata.org/entity/Q117000933
http://www.wikidata.org/entity/Q17103754,http://www.wikidata.org/entity/Q118177578
http://www.wikidata.org/entity/Q17104891,http://www.wikidata.org/entity/Q163775
http://www.wikidata.org/entity/Q17108006,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q17108006,http://www.wikidata.org/entity/Q3868605
http://www.wikidata.org/entity/Q17108017,http://www.wikidata.org/entity/Q474027
http://www.wikidata.org/entity/Q17108017,http://www.wikidata.org/entity/Q3868605
http://www.wikidata.org/entity/Q17108262,http://www.wikidata.org/entity/Q3868597
http://www.wikidata.org/entity/Q17111083,http://www.wikidata.org/entity/Q9794
http://www.wikidata.org/entity/Q17111357,http://www.wikidata.org/entity/Q4794612
http://www.wikidata.org/entity/Q17111414,http://www.wikidata.org/entity/Q7565881
http://www.wikidata.org/entity/Q17111801,http://www.wikidata.org/entity/Q4794612
http://www.wikidata.org/entity/Q17115009,http://www.wikidata.org/entity/Q106586248
http://www.wikidata.org/entity/Q17118720,http://www.wikidata.org/entity/Q10743749
http://www.wikidata.org/entity/Q17119147,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q17119147,http://www.wikidata.org/entity/Q42201
http://www.wikidata.org/entity/Q17120991,http://www.wikidata.org/entity/Q193217
http://www.wikidata.org/entity/Q17125440,http://www.wikidata.org/entity/Q65937946
http://www.wikidata.org/entity/Q17146868,http://www.wikidata.org/entity/Q11639
http://www.wikidata.org/entity/Q17146868,http://www.wikidata.org/entity/Q851213
http://www.wikidata.org/entity/Q17153632,http://www.wikidata.org/entity/Q20825943
http://www.wikidata.org/entity/Q17176205,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q17191592,http://www.wikidata.org/entity/Q11398105
http://www.wikidata.org/entity/Q17191592,http://www.wikidata.org/entity/Q17012551
http://www.wikidata.org/entity/Q17231682,http://www.wikidata.org/entity/Q9778
http://www.wikidata.org/entity/Q17231747,http://www.wikidata.org/entity/Q10922
http://www.wikidata.org/entity/Q17231747,http://www.wikidata.org/entity/Q10926
http://www.wikidata.org/entity/Q17232009,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q17232009,http://www.wikidata.org/entity/Q28856774
http://www.wikidata.org/entity/Q17272400,http://www.wikidata.org/entity/Q1518063
http://www.wikidata.org/entity/Q17510016,http://www.wikidata.org/entity/Q38848
http://www.wikidata.org/entity/Q17510016,http://www.wikidata.org/entity/Q369820
http://www.wikidata.org/entity/Q17513978,http://www.wikidata.org/entity/Q83440
http://www.wikidata.org/entity/Q17513978,http://www.wikidata.org/entity/Q6942037
http://www.wikidata.org/entity/Q17513988,http://www.wikidata.org/entity/Q6942037
http://www.wikidata.org/entity/Q17513988,http://www.wikidata.org/entity/Q108743983
http://www.wikidata.org/entity/Q17514023,http://www.wikidata.org/entity/Q10922
http://www.wikidata.org/entity/Q17514023,http://www.wikidata.org/entity/Q5030866
http://www.wikidata.org/entity/Q17514029,http://www.wikidata.org/entity/Q38848
http://www.wikidata.org/entity/Q17514029,http://www.wikidata.org/entity/Q6942037
http://www.wikidata.org/entity/Q17598653,http://www.wikidata.org/entity/Q943929
http://www.wikidata.org/entity/Q17630580,http://www.wikidata.org/entity/Q3328601
http://www.wikidata.org/entity/Q17630580,http://www.wikidata.org/entity/Q7099402
http://www.wikidata.org/entity/Q17988509,http://www.wikidata.org/entity/Q724104
http://www.wikidata.org/entity/Q17988509,http://www.wikidata.org/entity/Q1127530
http://www.wikidata.org/entity/Q17991683,http://www.wikidata.org/entity/Q5958515
http://www.wikidata.org/entity/Q17995885,http://www.wikidata.org/entity/Q12326776
http://www.wikidata.org/entity/Q17995961,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q18110001,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q18110001,http://www.wikidata.org/entity/Q724104
http://www.wikidata.org/entity/Q18126969,http://www.wikidata.org/entity/Q108865641
http://www.wikidata.org/entity/Q1460303,http://www.wikidata.org/entity/Q9364028
http://www.wikidata.org/entity/Q1460303,http://www.wikidata.org/entity/Q114880130
http://www.wikidata.org/entity/Q1464124,http://www.wikidata.org/entity/Q8701407
http://www.wikidata.org/entity/Q1465419,http://www.wikidata.org/entity/Q3211884
http://www.wikidata.org/entity/Q1465419,http://www.wikidata.org/entity/Q106508039
http://www.wikidata.org/entity/Q1467193,http://www.wikidata.org/entity/Q207628
http://www.wikidata.org/entity/Q1468751,http://www.wikidata.org/entity/Q217295
http://www.wikidata.org/entity/Q1470503,http://www.wikidata.org/entity/Q98528185
http://www.wikidata.org/entity/Q1470503,http://www.wikidata.org/entity/Q106588687
http://www.wikidata.org/entity/Q1472271,http://www.wikidata.org/entity/Q316930
http://www.wikidata.org/entity/Q1472271,http://www.wikidata.org/entity/Q390001
http://www.wikidata.org/entity/Q1472271,http://www.wikidata.org/entity/Q639197
http://www.wikidata.org/entity/Q1474372,http://www.wikidata.org/entity/Q724104
http://www.wikidata.org/entity/Q1474372,http://www.wikidata.org/entity/Q98528260
http://www.wikidata.org/entity/Q1477428,http://www.wikidata.org/entity/Q211781
http://www.wikidata.org/entity/Q1482325,http://www.wikidata.org/entity/Q1065742
http://www.wikidata.org/entity/Q1484821,http://www.wikidata.org/entity/Q899215
http://www.wikidata.org/entity/Q1484821,http://www.wikidata.org/entity/Q109326663
http://www.wikidata.org/entity/Q1490170,http://www.wikidata.org/entity/Q183504
http://www.wikidata.org/entity/Q1492977,http://www.wikidata.org/entity/Q387236
http://www.wikidata.org/entity/Q1492977,http://www.wikidata.org/entity/Q1955000
http://www.wikidata.org/entity/Q1493069,http://www.wikidata.org/entity/Q11210968
http://www.wikidata.org/entity/Q1493531,http://www.wikidata.org/entity/Q454071
http://www.wikidata.org/entity/Q1493531,http://www.wikidata.org/entity/Q753679
http://www.wikidata.org/entity/Q1499262,http://www.wikidata.org/entity/Q1156957
http://www.wikidata.org/entity/Q1499839,http://www.wikidata.org/entity/Q106926325
http://www.wikidata.org/entity/Q1499839,http://www.wikidata.org/entity/Q116173474
http://www.wikidata.org/entity/Q1500364,http://www.wikidata.org/entity/Q846119
http://www.wikidata.org/entity/Q1500364,http://www.wikidata.org/entity/Q106298881
http://www.wikidata.org/entity/Q1503406,http://www.wikidata.org/entity/Q525073
http://www.wikidata.org/entity/Q1503406,http://www.wikidata.org/entity/Q11400811
http://www.wikidata.org/entity/Q1507298,http://www.wikidata.org/entity/Q115484611
http://www.wikidata.org/entity/Q1510942,http://www.wikidata.org/entity/Q7366
http://www.wikidata.org/entity/Q1515757,http://www.wikidata.org/entity/Q9759
http://www.wikidata.org/entity/Q1516324,http://www.wikidata.org/entity/Q153071
http://www.wikidata.org/entity/Q1518063,http://www.wikidata.org/entity/Q1074080
http://www.wikidata.org/entity/Q1518063,http://www.wikidata.org/entity/Q98528260
http://www.wikidata.org/entity/Q1519864,http://www.wikidata.org/entity/Q89363113
http://www.wikidata.org/entity/Q1519864,http://www.wikidata.org/entity/Q97375316
http://www.wikidata.org/entity/Q1521688,http://www.wikidata.org/entity/Q2748817
http://www.wikidata.org/entity/Q1521688,http://www.wikidata.org/entity/Q114880124
http://www.wikidata.org/entity/Q1522794,http://www.wikidata.org/entity/Q3211884
http://www.wikidata.org/entity/Q1524033,http://www.wikidata.org/entity/Q898709
http://www.wikidata.org/entity/Q1524033,http://www.wikidata.org/entity/Q3084222
http://www.wikidata.org/entity/Q1524296,http://www.wikidata.org/entity/Q2743758
http://www.wikidata.org/entity/Q1524296,http://www.wikidata.org/entity/Q3328681
http://www.wikidata.org/entity/Q1530455,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q1530455,http://www.wikidata.org/entity/Q685884
http://www.wikidata.org/entity/Q1534821,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q1537056,http://www.wikidata.org/entity/Q9730
http://www.wikidata.org/entity/Q1538765,http://www.wikidata.org/entity/Q13627677
http://www.wikidata.org/entity/Q1538765,http://www.wikidata.org/entity/Q13646229
http://www.wikidata.org/entity/Q1538805,http://www.wikidata.org/entity/Q3071
http://www.wikidata.org/entity/Q1538805,http://www.wikidata.org/entity/Q485395
http://www.wikidata.org/entity/Q1540495,http://www.wikidata.org/entity/Q685884
http://www.wikidata.org/entity/Q1541229,http://www.wikidata.org/entity/Q235858
http://www.wikidata.org/entity/Q1541229,http://www.wikidata.org/entity/Q2267955
http://www.wikidata.org/entity/Q1544863,http://www.wikidata.org/entity/Q727781
http://www.wikidata.org/entity/Q1544863,http://www.wikidata.org/entity/Q108151792
http://www.wikidata.org/entity/Q1545226,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q1546028,http://www.wikidata.org/entity/Q131272
http://www.wikidata.org/entity/Q1547148,http://www.wikidata.org/entity/Q207628
http://www.wikidata.org/entity/Q1547148,http://www.wikidata.org/entity/Q108631274
http://www.wikidata.org/entity/Q1547998,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q1547998,http://www.wikidata.org/entity/Q28146601
http://www.wikidata.org/entity/Q1547998,http://www.wikidata.org/entity/Q121411631
http://www.wikidata.org/entity/Q1548170,http://www.wikidata.org/entity/Q2743
http://www.wikidata.org/entity/Q1548170,http://www.wikidata.org/entity/Q5151421
http://www.wikidata.org/entity/Q1548170,http://www.wikidata.org/entity/Q60548032
http://www.wikidata.org/entity/Q1548603,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q1550501,http://www.wikidata.org/entity/Q3327514
http://www.wikidata.org/entity/Q1552806,http://www.wikidata.org/entity/Q1544863
http://www.wikidata.org/entity/Q1564596,http://www.wikidata.org/entity/Q106586248
http://www.wikidata.org/entity/Q1564657,http://www.wikidata.org/entity/Q163775
http://www.wikidata.org/entity/Q1564657,http://www.wikidata.org/entity/Q856713
http://www.wikidata.org/entity/Q1567032,http://www.wikidata.org/entity/Q131272
http://www.wikidata.org/entity/Q1574985,http://www.wikidata.org/entity/Q920883
http://www.wikidata.org/entity/Q1574985,http://www.wikidata.org/entity/Q3328778
http://www.wikidata.org/entity/Q1574985,http://www.wikidata.org/entity/Q3394906
http://www.wikidata.org/entity/Q1574985,http://www.wikidata.org/entity/Q107718539
http://www.wikidata.org/entity/Q1583807,http://www.wikidata.org/entity/Q115484611
http://www.wikidata.org/entity/Q1585015,http://www.wikidata.org/entity/Q20502
http://www.wikidata.org/entity/Q1585015,http://www.wikidata.org/entity/Q1033912
http://www.wikidata.org/entity/Q1585075,http://www.wikidata.org/entity/Q388906
http://www.wikidata.org/entity/Q1585075,http://www.wikidata.org/entity/Q663519
http://www.wikidata.org/entity/Q1585075,http://www.wikidata.org/entity/Q898709
http://www.wikidata.org/entity/Q1585558,http://www.wikidata.org/entity/Q6942044
http://www.wikidata.org/entity/Q1588913,http://www.wikidata.org/entity/Q10922
http://www.wikidata.org/entity/Q1588913,http://www.wikidata.org/entity/Q121411631
http://www.wikidata.org/entity/Q1597549,http://www.wikidata.org/entity/Q3291151
http://www.wikidata.org/entity/Q1606591,http://www.wikidata.org/entity/Q9794
http://www.wikidata.org/entity/Q1615483,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q1615483,http://www.wikidata.org/entity/Q131272
http://www.wikidata.org/entity/Q1619932,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q1619932,http://www.wikidata.org/entity/Q6942329
http://www.wikidata.org/entity/Q1620079,http://www.wikidata.org/entity/Q438503
http://www.wikidata.org/entity/Q1620760,http://www.wikidata.org/entity/Q8812109
http://www.wikidata.org/entity/Q1621467,http://www.wikidata.org/entity/Q132438
http://www.wikidata.org/entity/Q1621467,http://www.wikidata.org/entity/Q486415
http://www.wikidata.org/entity/Q1622261,http://www.wikidata.org/entity/Q12326776
http://www.wikidata.org/entity/Q4763552,http://www.wikidata.org/entity/Q8812109
http://www.wikidata.org/entity/Q4763552,http://www.wikidata.org/entity/Q64137792
http://www.wikidata.org/entity/Q4763788,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q4763788,http://www.wikidata.org/entity/Q3291151
http://www.wikidata.org/entity/Q4771607,http://www.wikidata.org/entity/Q6942037
http://www.wikidata.org/entity/Q4771607,http://www.wikidata.org/entity/Q9300624
http://www.wikidata.org/entity/Q4780884,http://www.wikidata.org/entity/Q2267955
http://www.wikidata.org/entity/Q4789437,http://www.wikidata.org/entity/Q723418
http://www.wikidata.org/entity/Q4789437,http://www.wikidata.org/entity/Q110207339
http://www.wikidata.org/entity/Q4794612,http://www.wikidata.org/entity/Q98528232
http://www.wikidata.org/entity/Q4797274,http://www.wikidata.org/entity/Q7366
http://www.wikidata.org/entity/Q4797274,http://www.wikidata.org/entity/Q9730
http://www.wikidata.org/entity/Q4797276,http://www.wikidata.org/entity/Q4797274
http://www.wikidata.org/entity/Q4806789,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q4806789,http://www.wikidata.org/entity/Q525073
http://www.wikidata.org/entity/Q4810433,http://www.wikidata.org/entity/Q624081
http://www.wikidata.org/entity/Q4810433,http://www.wikidata.org/entity/Q3328681
http://www.wikidata.org/entity/Q4825017,http://www.wikidata.org/entity/Q10922
http://www.wikidata.org/entity/Q4825017,http://www.wikidata.org/entity/Q3114644
http://www.wikidata.org/entity/Q4825029,http://www.wikidata.org/entity/Q183504
http://www.wikidata.org/entity/Q4825029,http://www.wikidata.org/entity/Q3437817
http://www.wikidata.org/entity/Q4825034,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q4825034,http://www.wikidata.org/entity/Q3114644
http://www.wikidata.org/entity/Q4825221,http://www.wikidata.org/entity/Q54365
http://www.wikidata.org/entity/Q4825221,http://www.wikidata.org/entity/Q3114644
http://www.wikidata.org/entity/Q4825229,http://www.wikidata.org/entity/Q483352
http://www.wikidata.org/entity/Q4825229,http://www.wikidata.org/entity/Q3114644
http://www.wikidata.org/entity/Q4832426,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q4832426,http://www.wikidata.org/entity/Q724104
http://www.wikidata.org/entity/Q4832826,http://www.wikidata.org/entity/Q6942095
http://www.wikidata.org/entity/Q4838724,http://www.wikidata.org/entity/Q202930
http://www.wikidata.org/entity/Q4841438,http://www.wikidata.org/entity/Q106586248
http://www.wikidata.org/entity/Q4841596,http://www.wikidata.org/entity/Q11366
http://www.wikidata.org/entity/Q4841596,http://www.wikidata.org/entity/Q703778
http://www.wikidata.org/entity/Q4846346,http://www.wikidata.org/entity/Q1165777
http://www.wikidata.org/entity/Q4846346,http://www.wikidata.org/entity/Q114880130
http://www.wikidata.org/entity/Q4848674,http://www.wikidata.org/entity/Q15926105
http://www.wikidata.org/entity/Q4848674,http://www.wikidata.org/entity/Q106634987
http://www.wikidata.org/entity/Q4848738,http://www.wikidata.org/entity/Q3394906
http://www.wikidata.org/entity/Q4851096,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q4851096,http://www.wikidata.org/entity/Q3211884
http://www.wikidata.org/entity/Q4851628,http://www.wikidata.org/entity/Q9730
http://www.wikidata.org/entity/Q4851628,http://www.wikidata.org/entity/Q316930
http://www.wikidata.org/entity/Q4851628,http://www.wikidata.org/entity/Q7777494
http://www.wikidata.org/entity/Q4852449,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q4852449,http://www.wikidata.org/entity/Q6942044
http://www.wikidata.org/entity/Q4852449,http://www.wikidata.org/entity/Q98528267
http://www.wikidata.org/entity/Q4852979,http://www.wikidata.org/entity/Q20502
http://www.wikidata.org/entity/Q4852979,http://www.wikidata.org/entity/Q663519
http://www.wikidata.org/entity/Q4852979,http://www.wikidata.org/entity/Q107091813
http://www.wikidata.org/entity/Q4854353,http://www.wikidata.org/entity/Q1995569
http://www.wikidata.org/entity/Q4854619,http://www.wikidata.org/entity/Q207628
http://www.wikidata.org/entity/Q4855476,http://www.wikidata.org/entity/Q3328593
http://www.wikidata.org/entity/Q4855476,http://www.wikidata.org/entity/Q4806789
http://www.wikidata.org/entity/Q4855483,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q4855483,http://www.wikidata.org/entity/Q3328593
http://www.wikidata.org/entity/Q4855518,http://www.wikidata.org/entity/Q3868594
http://www.wikidata.org/entity/Q4864776,http://www.wikidata.org/entity/Q106588687
http://www.wikidata.org/entity/Q4869661,http://www.wikidata.org/entity/Q209741
http://www.wikidata.org/entity/Q4873394,http://www.wikidata.org/entity/Q388475
http://www.wikidata.org/entity/Q4875789,http://www.wikidata.org/entity/Q45981
http://www.wikidata.org/entity/Q4879372,http://www.wikidata.org/entity/Q624044
http://www.wikidata.org/entity/Q4882148,http://www.wikidata.org/entity/Q11210968
http://www.wikidata.org/entity/Q4888038,http://www.wikidata.org/entity/Q387236
http://www.wikidata.org/entity/Q4888038,http://www.wikidata.org/entity/Q10334885
http://www.wikidata.org/entity/Q4888166,http://www.wikidata.org/entity/Q109589714
http://www.wikidata.org/entity/Q4889602,http://www.wikidata.org/entity/Q98528191
http://www.wikidata.org/entity/Q4890645,http://www.wikidata.org/entity/Q1127539
http://www.wikidata.org/entity/Q4897056,http://www.wikidata.org/entity/Q5437134
http://www.wikidata.org/entity/Q4901016,http://www.wikidata.org/entity/Q474027
http://www.wikidata.org/entity/Q4901016,http://www.wikidata.org/entity/Q854844
http://www.wikidata.org/entity/Q4905606,http://www.wikidata.org/entity/Q3394906
http://www.wikidata.org/entity/Q4917174,http://www.wikidata.org/entity/Q3388814
http://www.wikidata.org/entity/Q4925966,http://www.wikidata.org/entity/Q114594062
http://www.wikidata.org/entity/Q4930356,http://www.wikidata.org/entity/Q213714
http://www.wikidata.org/entity/Q4936212,http://www.wikidata.org/entity/Q12736123
http://www.wikidata.org/entity/Q4936753,http://www.wikidata.org/entity/Q98528198
http://www.wikidata.org/entity/Q4937089,http://www.wikidata.org/entity/Q1585558
http://www.wikidata.org/entity/Q4937089,http://www.wikidata.org/entity/Q110250034
http://www.wikidata.org/entity/Q4938135,http://www.wikidata.org/entity/Q708228
http://www.wikidata.org/entity/Q4942839,http://www.wikidata.org/entity/Q45981
http://www.wikidata.org/entity/Q4942839,http://www.wikidata.org/entity/Q1190485
http://www.wikidata.org/entity/Q4943457,http://www.wikidata.org/entity/Q106586248
http://www.wikidata.org/entity/Q4947417,http://www.wikidata.org/entity/Q3328608
http://www.wikidata.org/entity/Q4947417,http://www.wikidata.org/entity/Q5413526
http://www.wikidata.org/entity/Q4947422,http://www.wikidata.org/entity/Q179465
http://www.wikidata.org/entity/Q4947422,http://www.wikidata.org/entity/Q3328681
http://www.wikidata.org/entity/Q4947422,http://www.wikidata.org/entity/Q109560218
http://www.wikidata.org/entity/Q4948714,http://www.wikidata.org/entity/Q17018487
http://www.wikidata.org/entity/Q4949812,http://www.wikidata.org/entity/Q1253172
http://www.wikidata.org/entity/Q4949812,http://www.wikidata.org/entity/Q114880124
http://www.wikidata.org/entity/Q4950495,http://www.wikidata.org/entity/Q1051735
http://www.wikidata.org/entity/Q4950495,http://www.wikidata.org/entity/Q4950496
http://www.wikidata.org/entity/Q4950496,http://www.wikidata.org/entity/Q107025062
http://www.wikidata.org/entity/Q4958927,http://www.wikidata.org/entity/Q483352
http://www.wikidata.org/entity/Q4965901,http://www.wikidata.org/entity/Q107091813
http://www.wikidata.org/entity/Q4968631,http://www.wikidata.org/entity/Q3071
http://www.wikidata.org/entity/Q4968631,http://www.wikidata.org/entity/Q6942023
http://www.wikidata.org/entity/Q4969182,http://www.wikidata.org/entity/Q164444
http://www.wikidata.org/entity/Q4971320,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q108107602,http://www.wikidata.org/entity/Q98528189
http://www.wikidata.org/entity/Q108107614,http://www.wikidata.org/entity/Q6942003
http://www.wikidata.org/entity/Q108107614,http://www.wikidata.org/entity/Q9048257
http://www.wikidata.org/entity/Q108107635,http://www.wikidata.org/entity/Q121840759
http://www.wikidata.org/entity/Q108123046,http://www.wikidata.org/entity/Q183504
http://www.wikidata.org/entity/Q108124565,http://www.wikidata.org/entity/Q3071
http://www.wikidata.org/entity/Q108124565,http://www.wikidata.org/entity/Q211573
http://www.wikidata.org/entity/Q108124565,http://www.wikidata.org/entity/Q47074428
http://www.wikidata.org/entity/Q108124565,http://www.wikidata.org/entity/Q135397140
http://www.wikidata.org/entity/Q108151076,http://www.wikidata.org/entity/Q213665
http://www.wikidata.org/entity/Q108151076,http://www.wikidata.org/entity/Q485915
http://www.wikidata.org/entity/Q108151792,http://www.wikidata.org/entity/Q3394906
http://www.wikidata.org/entity/Q108167943,http://www.wikidata.org/entity/Q1753071
http://www.wikidata.org/entity/Q108177317,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q108197774,http://www.wikidata.org/entity/Q20903
http://www.wikidata.org/entity/Q108226936,http://www.wikidata.org/entity/Q8701407
http://www.wikidata.org/entity/Q108250543,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q108250543,http://www.wikidata.org/entity/Q11400811
http://www.wikidata.org/entity/Q108250543,http://www.wikidata.org/entity/Q106507873
http://www.wikidata.org/entity/Q108250543,http://www.wikidata.org/entity/Q106508039
http://www.wikidata.org/entity/Q108297178,http://www.wikidata.org/entity/Q2665906
http://www.wikidata.org/entity/Q108297178,http://www.wikidata.org/entity/Q8812109
http://www.wikidata.org/entity/Q108297178,http://www.wikidata.org/entity/Q23072435
http://www.wikidata.org/entity/Q108297179,http://www.wikidata.org/entity/Q1716019
http://www.wikidata.org/entity/Q108297179,http://www.wikidata.org/entity/Q3328676
http://www.wikidata.org/entity/Q108297180,http://www.wikidata.org/entity/Q6942006
http://www.wikidata.org/entity/Q108297180,http://www.wikidata.org/entity/Q98528198
http://www.wikidata.org/entity/Q108297181,http://www.wikidata.org/entity/Q107611523
http://www.wikidata.org/entity/Q108297181,http://www.wikidata.org/entity/Q108615838
http://www.wikidata.org/entity/Q108297183,http://www.wikidata.org/entity/Q3328728
http://www.wikidata.org/entity/Q108297184,http://www.wikidata.org/entity/Q106298881
http://www.wikidata.org/entity/Q108297185,http://www.wikidata.org/entity/Q111738966
http://www.wikidata.org/entity/Q108297186,http://www.wikidata.org/entity/Q109615856
http://www.wikidata.org/entity/Q108297187,http://www.wikidata.org/entity/Q851213
http://www.wikidata.org/entity/Q108297187,http://www.wikidata.org/entity/Q6942329
http://www.wikidata.org/entity/Q108297188,http://www.wikidata.org/entity/Q3328743
http://www.wikidata.org/entity/Q108297188,http://www.wikidata.org/entity/Q106586999
http://www.wikidata.org/entity/Q108297189,http://www.wikidata.org/entity/Q4852449
http://www.wikidata.org/entity/Q108297189,http://www.wikidata.org/entity/Q98528198
http://www.wikidata.org/entity/Q108297189,http://www.wikidata.org/entity/Q106635221
http://www.wikidata.org/entity/Q108297190,http://www.wikidata.org/entity/Q106586999
http://www.wikidata.org/entity/Q108297190,http://www.wikidata.org/entity/Q114828938
http://www.wikidata.org/entity/Q108297192,http://www.wikidata.org/entity/Q3328599
http://www.wikidata.org/entity/Q108297192,http://www.wikidata.org/entity/Q9048257
http://www.wikidata.org/entity/Q108297193,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q108297193,http://www.wikidata.org/entity/Q117745523
http://www.wikidata.org/entity/Q108297194,http://www.wikidata.org/entity/Q1191544
http://www.wikidata.org/entity/Q108297196,http://www.wikidata.org/entity/Q3328596
http://www.wikidata.org/entity/Q108297196,http://www.wikidata.org/entity/Q98528198
http://www.wikidata.org/entity/Q108297198,http://www.wikidata.org/entity/Q132438
http://www.wikidata.org/entity/Q108297199,http://www.wikidata.org/entity/Q5747258
http://www.wikidata.org/entity/Q108297200,http://www.wikidata.org/entity/Q2572585
http://www.wikidata.org/entity/Q108297200,http://www.wikidata.org/entity/Q115691081
http://www.wikidata.org/entity/Q108297201,http://www.wikidata.org/entity/Q98528277
http://www.wikidata.org/entity/Q108297201,http://www.wikidata.org/entity/Q108297202
http://www.wikidata.org/entity/Q108297202,http://www.wikidata.org/entity/Q910606
http://www.wikidata.org/entity/Q108297202,http://www.wikidata.org/entity/Q2956178
http://www.wikidata.org/entity/Q108297203,http://www.wikidata.org/entity/Q20502
http://www.wikidata.org/entity/Q108297204,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q108297204,http://www.wikidata.org/entity/Q98528232
http://www.wikidata.org/entity/Q108297205,http://www.wikidata.org/entity/Q3328602
http://www.wikidata.org/entity/Q108297205,http://www.wikidata.org/entity/Q106586998
http://www.wikidata.org/entity/Q108297206,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q108297206,http://www.wikidata.org/entity/Q6942031
http://www.wikidata.org/entity/Q108297207,http://www.wikidata.org/entity/Q6942381
http://www.wikidata.org/entity/Q108297207,http://www.wikidata.org/entity/Q17513988
http://www.wikidata.org/entity/Q108297209,http://www.wikidata.org/entity/Q3679098
http://www.wikidata.org/entity/Q108297209,http://www.wikidata.org/entity/Q89363113
http://www.wikidata.org/entity/Q108297210,http://www.wikidata.org/entity/Q98528277
http://www.wikidata.org/entity/Q108297210,http://www.wikidata.org/entity/Q108297207
http://www.wikidata.org/entity/Q108297212,http://www.wikidata.org/entity/Q5069474
http://www.wikidata.org/entity/Q108297212,http://www.wikidata.org/entity/Q106556293
http://www.wikidata.org/entity/Q108297213,http://www.wikidata.org/entity/Q5069474
http://www.wikidata.org/entity/Q108297213,http://www.wikidata.org/entity/Q98528197
